Date,USDT-USD,BTC-USD,ETH-USD,LTC-USD,XRP-USD,BCH-USD,ADA-USD,EOS-USD,XLM-USD,XMR-USD
2019-01-01,1.0183345079421997,3843.52001953125,140.8194122314453,31.979930877685547,0.3647706210613251,164.85459899902344,0.04254679009318352,2.6635332107543945,0.11593004316091537,48.367496490478516
2019-01-02,1.0240124464035034,3943.409423828125,155.0476837158203,33.43368148803711,0.37524259090423584,171.82737731933594,0.04525849595665932,2.887629270553589,0.11933141201734543,52.25244903564453
2019-01-03,1.0194728374481201,3836.7412109375,149.135009765625,32.02669906616211,0.36022377014160156,162.0499267578125,0.04268159344792366,2.681411027908325,0.11382464319467545,49.81535720825195
2019-01-04,1.0171998739242554,3857.717529296875,154.58193969726562,32.40416717529297,0.35674744844436646,161.3956298828125,0.043811798095703125,2.7216451168060303,0.11536124348640442,50.63087463378906
2019-01-05,1.018488883972168,3845.194580078125,155.6385955810547,34.936866760253906,0.35527506470680237,160.40121459960938,0.04470137134194374,2.699467420578003,0.1140461340546608,49.93181228637695
2019-01-06,1.0235776901245117,4076.632568359375,157.74620056152344,39.29885482788086,0.36839547753334045,166.8411865234375,0.04926063492894173,2.875272035598755,0.1203836128115654,54.8765869140625
2019-01-07,1.0139868259429932,4025.248291015625,151.69921875,37.8062744140625,0.3643466532230377,161.2439727783203,0.0479959212243557,2.7681756019592285,0.1232200488448143,52.82689666748047
2019-01-08,1.0193501710891724,4030.847900390625,150.35963439941406,39.47971725463867,0.36531487107276917,161.91262817382812,0.048525165766477585,2.7975850105285645,0.12311878055334091,53.15544509887695
2019-01-09,1.0168296098709106,4035.29638671875,150.80311584472656,38.98553466796875,0.37089022994041443,160.08474731445312,0.052169378846883774,2.912538766860962,0.12377438694238663,52.7138557434082
2019-01-10,1.023459792137146,3678.924560546875,128.62518310546875,33.86600875854492,0.33265164494514465,134.966796875,0.04452923685312271,2.436124324798584,0.10987860709428787,45.49613571166992
2019-01-11,1.0233160257339478,3687.365478515625,127.54832458496094,32.32762908935547,0.3329039216041565,131.6685791015625,0.04414718970656395,2.416931390762329,0.10733157396316528,45.804752349853516
2019-01-12,1.0208805799484253,3661.301025390625,125.9665298461914,32.38442611694336,0.3287997841835022,134.38116455078125,0.04370428994297981,2.4273970127105713,0.10676413029432297,45.007789611816406
2019-01-13,1.0200906991958618,3552.953125,116.8978042602539,30.332897186279297,0.31786277890205383,126.34981536865234,0.040240898728370667,2.260166883468628,0.10360874980688095,43.11040496826172
2019-01-14,1.0208560228347778,3706.05224609375,129.0687255859375,32.35824203491211,0.3337661921977997,133.97984313964844,0.04405859485268593,2.47906494140625,0.10964945703744888,45.91458511352539
2019-01-15,1.0205575227737427,3630.67529296875,122.03271484375,31.507068634033203,0.3271789252758026,128.48001098632812,0.042810145765542984,2.4035773277282715,0.10568508505821228,44.95061111450195
